id,bid,user_id,用户昵称,微博正文,头条文章url,发布位置,艾特用户,话题,转发数,评论数,点赞数,发布时间,发布工具,微博图片url,微博视频url,retweet_id,年份
4779685039576069,LxqYfEbaJ,5628319933,葫芦岛市检察院,#总书记说得对#推进科技创新，要在各领域积极培育高精尖特企业，打造更多“隐形冠军”，形成科技创新体集群。,,,,总书记说得对,0,0,5,2022-06-12 23:52:00,Android,,,,2022
4778961202055226,Lx88M8CEO,7156545242,舟曲融媒,潮头观澜丨民营企业克难前行O潮头观澜丨民营企业克难前行,,,,,0,0,0,2022-06-10 23:56:00,微博网页版,,,,2022
4782583127213875,LyEmAugEP,2105286081,北虎上山,一个段子一群教授们在讨论工资问题，纷纷觉得自己工资不高，比不上企业高管。有人问了一句，按照自由市场，有没有可能我们就只值这么点钱?大家纷纷沉默。又有一个人问了一句，有没有可能，我们其实连这点钱也不值?,,,,,0,0,1,2022-06-20 23:48:00,Redmi 10X 全芯超越,['https://wx4.sinaimg.cn/large/7d7c1dc1gy1h3f573q2daj208p0900sz.jpg'],,,2022
4780410069847078,LxJPEFjFQ,1739758575,陈作忠-纺织供应链,20220612【日精进2580】企业成功的三个层次：第一个层次是市场的成功！在机会来临的时候老板以胆识、魄力抢到先机，并应用模式创新和营销取得了市场地位，离不开运气的成分。第二个层次是管理的成功！在市场成功的基础上建立起竞争优势，优化流程，改进工作，深化结构，用组织的理性来维持企业的持续成长。第三个层次是企业文化的成功！取得了管理的成功后，用文化凝聚人心让公司处于一种组织状态，保持系统高效的运作而不至于出现官僚化，并且保证企业能够跨越一个又一个的不确定性的障碍，取得一个又一个的成功。中小企业从市场成功走向管理成功，必须由原始的粗放管理向精细化管理转变。,,,,,0,0,0,2022-06-14 23:53:00,HUAWEI P30 Pro,,,,2022
4782581793688112,LyEkrftrG,5408401652,Selfish_gene000,知识总是带有偏见、充满阶级意涵，因而工人阶级出身的学生必须克服一些不利条件，这些不利条件就嵌在他们错误的阶级文化和教育观念之中—/———————/其实在讲是一个很残酷的事实工人阶级及其子女在当下我国距离完成工业化还有一段距离的时候要读懂这段话不要放弃实现阶级流动的希望首先思想上要有一个突破要全方位的接触和理解各种知识尤其不要怕那些你看起来头疼的问题甚至重点要去打通这些环节你会发现一个和之前完全不同的诗界和视野当下的中国经济还是可以的增速放缓内卷加速但大门的门缝还在机会是给那些玩命奔跑的人的其次要认识到读了巨量的书只是完成了长途奔袭的第一步解放思想而已脚踏实地实事求是践行还有更长的路要走只要心中不放弃自己一切就还有希望看当下脱口秀演员迅速成名的有但是没有点东西的什么结果呢也被迅速遗忘打回原形甚至可能更惨—/———————/事实上，毫无疑问的是，唯有经济增长才能创造向上流动的机会，而且这种机会只对工人阶级中的少数人开放。西方资本主义制度的全部本质就在于，各阶级已结构化并长期存在，即使是相对较高的个体流动比率，对于工人阶级的存在或地位也毫无影响。工人阶级获得再多的文凭，也不能开创一个无阶级的社会，也不能说服企业家和雇主创造更多的就业岗位，即使他们有能力这样做。学做工(工人阶级子弟为何继承父业)/人文与社会译丛-(英国)保罗·威利抓紧时代的窗口期把自己作为方法也作为工具和载体冲冲冲吧@我的印象笔记,,,我的印象笔记,,0,0,0,2022-06-20 23:43:00,iPhone,,,,2022
4782585379554221,LyEqdE5ul,2130640401,谢晓东制片人编剧,新发布的禁止厅局级以上干部子女配偶开办私营企业，或者在外企工作，或者在私企担任高级职务，这个规定初心在于防范官商通利。可是细琢磨似乎会有些问题，比如做官做到厅局级，年龄一般都要到50岁了，其配偶可能也岁数差不多，如在这之前其配偶如果企业经营得不错，关了？如Ta在私企或外企工作，辞了？,,,,,0,0,2,2022-06-20 23:57:00,HUAWEI Mate 30 5G,,,,2022
4781495748658336,Lyc4KAkqA,1686985917,乐居网昆明,#昆明买房#【世界500强企业累计达134家入滇发展】2021年，实际到位外资和新设市场主体均创历史最好水平O网页链接,,,,昆明买房,0,0,0,2022-06-17 23:48:00,乐居网,['https://wx2.sinaimg.cn/large/648d5cbdly8h3bobae7pkj20ku0dwgpr.jpg'],,,2022
4780048878406636,LxAr5zgWU,7200343873,姜莱chen,不退出直播行业，那就不叫罗永浩了你觉得，以罗老师的社会知名度（无论是粉丝粘性还是商业价值等）他想赚钱很难吗？无论是知识付费还是接商业咨询甚至接广告你接触过知识付费就知道，top级讲师透透糖在开课吧一门课1w块，已售几万份；接触过广告业务就知道，一线明星一个品牌代言费一千万。所以，这样一位商业价值超高的企业家、KOL想赚点钱说实话根本不难。但罗老师并没有选择这样做，因为他是一位企业家而不是商人。可以亏钱，但一定不赚没有价值的钱。频繁接广告会消耗自己的影响力，会动摇自己的信念和价值感，因为那叫「快钱」。宁可选择一条新赛道从0开始，做好每一场直播策划，选好每一个品，给到消费者，相对来说更有价值。那么明明做直播那么赚钱，为啥又不做了呢？注意我说的是赚钱，而不是值钱。个人IP再值钱能跟产品比吗？当然不能。直播带货其实只是一个短暂的过渡期，卖货本身是非常赚钱的，但是卖货本身不值钱。真正值钱的是产品本身，一个脚踏实地的产品经理，一位梦想反抗世界的企业家如果只靠直播赚钱，那才不对劲了！,,,,,0,0,0,2022-06-13 23:58:00,iPhone XS Max,,,,2022
4783670592803386,Lz6EzbLhU,6500545662,云天化sh600096,云天化sh600096磷矿石价格同比涨幅翻倍！磷酸铁望成主要下游之一磷化工企业“一体化布局”，点击链接查看更多->O磷矿石价格同比涨幅翻倍！磷酸铁望成主要下游之一磷化工企业“一体化布局”,,,,,2,0,0,2022-06-23 23:50:00,财经股票,,,,2022
4782222153091060,LyuYncY7O,1843828575,潘俊勇EasyDo,工业管理软件的破局工业管理软件是一个小众，但是很专业的市场，比如实验室管理、比如QMS、PLM之类。目前这个市场已经被国外老牌企业所占领。几十年下来，战斗已经饱和。当然，现在发展契机是：更加政策是是国产软件优先，国外的软件功能虽然全，但是很贵，而且产品已经老化，缺乏跟随技术更新。这类软件开发的难点是：1）产品太专业，没有行业背景的公司难以切入进来；2）这类软件可定制性要求高，必须是平台架构。这些年代理国外产品，倒是培养了一批产品和咨询人才。如果市面上有好用的PaaP平台可供选用，倒是可以帮助快速打造出产品。只是目前的PaaS大都只适合做项目，而且在特定领域做出产品，目前工作量非常大。所以更加理想的模式是，出现一些深入领域PaaS，已经提供了领域基础的功能，只需要搭建就可完成。,,,,,1,0,4,2022-06-19 23:54:00,HUAWEI Mate 20,,,,2022
4781495836738134,Lyc4TsgTA,2752324555,岳家小宝贝,今天是比较忙碌的一天，也很郁闷的一天第一次和@中国人保财险合作，光听名字，大企业，大品牌，值得信赖，一听就知道很靠谱。但是，真的是只叫了个名字，层层把控能力有待提高加强改进，人员办事效率不多说了。由于不是他们的客户，打不了客服电话，只能静静等待。等待过程中各种凌乱不堪，突然在看这个企业的名字，真的只是叫了个名字而已,,,中国人保财险,,0,0,0,2022-06-17 23:48:00,HUAWEI P30 Pro,,,,2022
4783672043507095,Lz6GUeIm3,5385579770,淄博检察,【高温安全知识小课堂】高温会对企业生产作业带来诸多风险，譬如，高温会使危险化学品体积压力增大、液体的蒸发速度加快，加快氧化分解和自燃，容易发生事故。对此，企业应怎样进行安全风险防控？戳视频了解↓来源:L应急管理部的微博视频,,,,,0,0,0,2022-06-23 23:55:00,微博视频号,,"http://f.video.weibocdn.com/X0bWNKZIlx07L277Y9gc01041200DNi10E010.mp4?label=mp4_720p&template=1280x720.25.0&trans_finger=1f0da16358befad33323e3a1b7f95fc9&ori=0&ps=1BVp4ysnknHVZu&Expires=1693062108&ssig=8JCxTEHjSP&KID=unistore,video",,2022
4780046533525679,LxAnjeNbN,1425159225,FM896鄂尔多斯之声,[关于对拟任干部进行公示的公告 ]#鄂尔多斯##鄂尔多斯身边事#经中共鄂尔多斯市康巴什区委员会研究，决定对以下5名拟任干部进行公示。一、公示名单王晓燕，女，蒙古族，1970年1月生，大学，中共党员，现任康巴什区青少年发展中心副主任，拟任区直部门所属事业单位正科级领导职务；邬生荣，男，汉族，1989年4月生，大学，管理学、农学双学士，中共党员，现任康巴什区政府办公室副主任，拟任区直部门正科级领导职务；杨洪昌，男，蒙古族，1985年3月生，大学，经济学学士，中共党员，现任鄂尔多斯市康育教育服务有限公司副总经理，拟提名为区委直接管理领导班子的企业正职人选；姚思远，男，汉族，1986年12月生，大学，管理学学士，中共党员，现任内蒙古康巴什文化产业投资集团有限公司副总经理，拟提名为区委直接管理领导班子的企业正职人选；晓　峰，男，蒙古族，1979年6月生，大学，中共党员，现任康巴什区委统战部副部长、区宗教事务局局长，拟任区直部门正科级领导职务。二、公示时间公示时间从2022年6月13日至2022年6月17日。三、受理方式及要求单位和个人可通过来访、来函、电话等形式反映上述公示对象的有关情况和问题。为便于对反映的问题进行调查核实，请在反映问题时提供有关线索，以及本人真实姓名、联系方式或工作单位等信息，我们将严格遵守工作纪律，履行保密义务，及时反馈核实情况。受理时间：工作日上午9:00-12:00                           下午14:00-17:30受理电话：（0477）12380-9受理地点：康巴什区委政府行政楼815室特此公告  中共鄂尔多斯市康巴什区委员会组织部                           2022年6月12日来源：康巴什党员,,,,"鄂尔多斯,鄂尔多斯身边事",0,0,0,2022-06-13 23:49:00,小米11 青春版,['https://wx2.sinaimg.cn/large/54f23439ly1h371vftheyj20l80jign6.jpg'],,,2022
4779320999149604,Lxhv5Coeg,1790292111,啾星打败一切可爱,#周深说今年的毕业生特别了不起#今年毕业的同学真的不容易，疫情还在持续，大批企业裁员甚至倒闭。每一个企业招聘都是谨小慎微，如果毕业生不足够优秀，真的很难找到自己满意的工作。但是我觉得一开始不一定要找最好的企业，只要是朝着自己喜欢的工种，从门槛低一点的企业入职也不是坏事。努力工作，积累经验和人脉，再自学进修一下，未来一定能去到理想的企业的。加油！！！最后来参加夏日毕业歌会听周深给你唱歌，帮你解压、加油吧！,,,,周深说今年的毕业生特别了不起,0,2,5,2022-06-11 23:46:00,,['https://wx3.sinaimg.cn/large/6ab5b08fgy1h34qc4odoqj20u01hc1fa.jpg'],,,2022
4781496315939398,Lyc5FoV6K,7647895119,中访网财观,【教育部：中小微企业吸纳毕业生就业可获就业补贴、税费减免等】6月17日，国务院联防联控机制召开新闻发布会，介绍大学生就业和返乡工作有关情况。会上，教育部学生司副司长吴爱华介绍，各地要支持中小微企业更多吸纳毕业生就业，给予一次性的吸纳就业补贴、社会保险补贴、税费减免等扶持政策，同时支持毕业生自主创业。O教育部：中小微企业吸纳毕业生就业可获就业补贴、税费减免等L七环视频的微博视频,,,,,0,0,0,2022-06-17 23:50:00,微博视频号,,"http://f.video.weibocdn.com/o0/n2FI1rRLlx07WUYsaUr6010412005Jqt0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1693062389&ssig=Sb2s8fx8Jo&KID=unistore,video",,2022
4782223297088352,Lyv0dtK0g,7749652393,SM庄园,《厅局级领导干部的配偶、子女及子女的配偶不得经商办企业，不得担任私营企业及外企高管，这个规定去年三月开始全国试行，北京上海试行更早，如今形成正式文件。它肯定会被严格执行。如果有谁发现有相当职务领导干部的家属违规经商办企业，担任非公企业高管，建议直接举报，而且我敢肯定会一举报》O网页链接,,,,,0,0,0,2022-06-19 23:59:00,百度App,['https://wx4.sinaimg.cn/large/008ssKBrgy1h3dzvbnsksj3062042dfu.jpg'],,,2022
4781494223248656,Lyc2idD7G,2056837264,正源缙云山水重庆,【#正源地产#2021正源地产爱心送考公益活动全城启动】作为企业公民，正源地产承诺，我们将继续关注公益事业的发展，持续向希望工程正源助学基金注入资金，支持教育。,,,,正源地产,0,0,0,2022-06-17 23:42:00,微博 weibo.com,,,,2022
4781135852214065,Ly2Ih9hYJ,2024128473,滨州文旅,#滨州身边事#【马俊昀赴企业对接帮扶】6月16日，市委常委、宣传部部长，市委教育工委书记，滨州经济技术开发区党工委书记马俊昀赴企业对接帮扶。在滨州宏诺新材料有限公司，马俊昀详细了解企业运营、项目建设、经营生产等情况。针对企业提出的雨季排涝问题，马俊昀立即召集有关部门现场梳理研判、追根溯源、商讨对策，当场给出了解决方案，并建立了该问题的专门对接机制，防止问题反弹。在滨州华建铝业科技有限公司，马俊昀深入了解企业产品结构调整、新项目建设等情况，对企业主动作为、抢抓市场机遇，提升光伏太阳能生产产能的做法表示肯定。现场，马俊昀鼓励企业贯彻落实全市“大干三十天，努力走在前”动员大会精神，坚定信心、政企同心，扛牢责任、勇于担当，为全市经济稳增长贡献更大力量。马俊昀要求，各相关部门要主动服务、靠前服务，加强对企业的帮包力度，精准施策做好企业增产扩能，把各项政策落实到位，协调帮助解决实际困难。,,,,滨州身边事,0,0,0,2022-06-16 23:57:00,搜狗高速浏览器,['https://wx4.sinaimg.cn/large/78a5bfd9ly1h3aiz94o6xj20jg0bzmyn.jpg'],,,2022
4780408904093419,LxJNMhaST,5622602652,SC人事中心,2022年6月12日湖北省黄石市遴选面试题1、党员干部下基层，察民情，解民忧，暖民心，要召开一个座谈会，听取大家意见，建言献策，你是参会人员之一，请你现场模拟发言。2、有一家企业生产出现安全问题，要求停业整改，但是因为疫情停业会导致新员工失业，你怎么办？3、作为青年干部，就扣子、膀子、担子、镜子这几个词，发表现场演讲。注：线下抽签面试，3道题10分钟，10位考官#黄石##我要上热门##公务员面试##事业单位面试#,,,,"黄石,我要上热门,公务员面试,事业单位面试",0,0,1,2022-06-14 23:49:00,HUAWEI P40 Pro 5G,,,,2022
4778596718348426,LwYETz1O2,1130552905,ansionshine,橙的内部人员说道，褚橙最大的成就不是种植出一颗好橙子，而是在于解决了农产品多年来难以打破的一致性问题，而褚时健采用了半合伙人制度将农民跟企业利益绑在一起，采用补贴加大资金投入等方式解决了基础建设等问题。有了这些突破，褚橙和传统方式种植出来的冰糖橙有了很大的差别，自然也就脱颖而出。,,,,,0,0,0,2022-06-09 23:48:00,iPhone客户端,,,,2022
4782945791377892,LyNNx5Ms4,5675574430,沈阳大东检察,#法律人vlog#【低投入高回报？小心是非法集资！】天上掉馅饼，承诺高额回报，夸张宣传造势，利用亲情诱骗，这些都是非法集资的常用套路。警方提醒：“高息”诱饵不动心；老板“实力”不崇拜，企业“背景”不迷信，熟人“热心”不轻信。@马鞍山公安在线#今日说法#LCCTV今日说法的微博视频,,,马鞍山公安在线,"法律人vlog,今日说法",1,0,2,2022-06-21 23:50:00,微博视频号,,"http://f.video.weibocdn.com/o0/9JLhN3VGlx07WJsKxWwU01041201ULWB0E010.mp4?label=mp4_720p&template=1280x720.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1693062136&ssig=KoEn2dNLfi&KID=unistore,video",,2022
4781497238422001,Lyc79zkWJ,2607803380,葡萄牙宝马街,四天工作周开始试点，葡萄牙企业家吐槽何不食肉糜L葡萄牙宝马街的微博视频,,,,,0,0,0,2022-06-17 23:53:00,微博视频号,,"http://f.video.weibocdn.com/o0/QAdBhQKFlx07WVsgtYak010412009Bk20E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1693061976&ssig=CLAwtbmkIL&KID=unistore,video",,2022
4780047749874043,LxApgFqGL,5979414989,matheming,现代企业管理好复杂,,,,,0,1,1,2022-06-13 23:54:00,iPhone客户端,,,,2022
4778961580593123,Lx89o2uiv,2056837264,正源缙云山水重庆,【2021#正源地产#交通广播爱心送考公益车贴全城派发】今年的爱心送考活动联袂升级爱心送考新风尚，倡导助力高考加一分、减少出行、为爱让行，继续打造心送考阵线联盟，让更多爱心企业、热心市民能够参与进来，将送考,,,,正源地产,0,0,0,2022-06-10 23:58:00,微博 weibo.com,,,,2022
4781135068923708,Ly2H0BrsM,7316490278,三亚旅文集团,#第二届中国国际消费品博览会#7月26至7月30日在海口举办！目前已吸引来自58个国别和地区的逾700家国际企业，全国共计31个省区市确认参展，预计展会的最后2天将作为公众开放日向社会公众开放。#遇见美好海南#O第二届消博会7月底海口举办！最后2天将向社会公众开放L海南省旅游和文化广电体育厅的微博视频,,三亚,,"第二届中国国际消费品博览会,遇见美好海南",0,0,3,2022-06-16 23:54:00,微博视频号,,"http://f.video.weibocdn.com/u0/kf1VDbbNgx07WTj6LjaM010412018eYS0E010.mp4?label=mp4_720p&template=1280x720.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1693061791&ssig=xgM6HpJ7x9&KID=unistore,video",,2022
4782583482945225,LyEnacmbD,7452189080,专业物业招商,"职场重磅！#cba##cBD#粤港澳大湾区CBD就在沙井！沙井核心地段写字楼将被抢光！最近，沙井再上热搜，在大湾区主轴线上，从蛇口-前海-宝中-大空港-东莞滨海湾新区-广州南沙。而沙井在主轴线最中间的位置。前海之后又一个国家战略级别的区域——沙井海洋新城来了！作为粤港澳大湾区的CBD，沙井的逆势发展有目共睹。众多企业将落户沙井，必将挤满沙井的写字楼，其中沙井核心区写字楼更将一位难求，成为稀缺资源。#古人云#沙井地标#办公楼租的好,成功来得早!【锦胜财富广场】有“享”法的写字楼占据粤港澳大湾区CBD沙井核心地段。正在找写字楼办公室的深圳老板们千万别错过！24小时招商服务☎️陈小姐18025313545",,,,"cba,cBD,古人云",0,0,0,2022-06-20 23:50:00,HUAWEI Mate 30 Pro,['https://wx2.sinaimg.cn/large/0088kCO4gy1h3f589m2vtj30p00p045t.jpg'],,,2022
4781858653471097,Lylw5eyZr,7750075801,长沙租房找达摩,麓谷明珠整租一室，1360/月包物业！靠近麓谷企业广场，麓谷新长海，麓谷信息港，金茂双子塔，民水民电，🉑月付。岳麓区租房长沙岳麓区租房长沙租房客长沙租房,,,,,0,1,0,2022-06-18 23:50:00,长沙租房超话,"['https://wx2.sinaimg.cn/large/008suwKBgy1h3cty6ju1nj33402c0kjm.jpg', 'https://wx4.sinaimg.cn/large/008suwKBgy1h3cty81it2j33402c07wi.jpg', 'https://wx2.sinaimg.cn/large/008suwKBgy1h3cty9ol6gj33402c0kjm.jpg', 'https://wx3.sinaimg.cn/large/008suwKBgy1h3ctybbw0bj33402c01k0.jpg', 'https://wx3.sinaimg.cn/large/008suwKBgy1h3ctycror2j33402c0kjl.jpg']",,,2022
4784033969474153,Lzg6EDKEV,3224031832,贵州市场监管,#贵州市场监管#【黔西南州多措并举培育壮大市场主体】今年以来，黔西南州市场监管局多措并举，认真牵头落实培育壮大市场主体发展工作，促进经济平稳健康发展。截至2022年5月底，全州市场主体总量为276670户，其中企业总量60310户，个体工商户总量216360户。,,,,贵州市场监管,0,0,0,2022-06-24 23:54:00,铀媒,['https://wx4.sinaimg.cn/large/005ACc6Rly8h3jrt58d1sj30c81nngrk.jpg'],,,2022
4781498647190978,Lyc9quaHw,5986903083,涠海风情,#“浪漫滨海激情广西”#【夏天北海夜市清爽甜蜜】6月17日晚，由自治区文化和旅游厅、自治区商务厅、共青团广西区委、北海市人民政府、广西旅游发展集团共同主办的“浪漫滨海激情广西”夏季文化旅游推广2022年首届广西文化旅游消费大夜市（北海主场）启动仪式在北海高德老街举行。启动仪式上，北海市获得2021年自治区级文化产业示范园区（基地）、2021年度自治区文化“双创”示范企业及孵化示范基地的企业荣膺授牌。自治区文化和旅游厅发布了“浪漫滨海激情广西”夏季文化旅游主题宣传片，并对广西夏季“48小时微旅游”线路进行推介，共青团广西区委员会发布了“出发吧少年旅行队”主题活动，北海市推介了夜游精品线路，建行北海分行发布了线上文旅促销活动。涠洲岛旅游公司陈琳深有感受，她说，广西文化旅游消费大夜市是一个很好的平台，我们旅游企业和各路商家在这个舞台上可以发挥自己的旅游创意，还可以打造品牌，推广产品，提升旅游消费市场的潜力。今晚看到小朋友们制作的版画、一些手工画，有立体感，有创意，我们景区可以借鉴和参考，开发一些有意义的本地特色旅游产品，让游客自己动手制作，把自己喜欢的旅游纪念产品带回家，提升文化旅游消费新热点。据了解，活动期间还将举办八大系列配套主题活动，包含夏日漫生活海风市集、“北部湾（广西）旅游推广联盟”主题展、品位夜读、时尚走秀、巡游旅拍、非遗展示、直播带货、街头演艺等特色活动，与建行生活线上文旅促销相结合，打造线上线下消费的新场景、新模式，并引入周边城市的文化旅游资源，推出交互式、沉浸式文旅体验项目等新业态、新产品，扩大广西夏日旅游品牌影响力，充分展现北部湾滨海夜游风情，唤醒了北海的城市烟火气，逐步擦亮北海“夜经济”的名片。商家钟姐高兴的说，现在旅游开始热了起来，北海旅游市场需要人气，高德老街也需要人气，多搞一些这样的活动，给我们经营者多一些机会，为消费者提供购物服务，带动夜市文化消费，这是一件值得高兴的事情。当晚的活动，人山人海。市民卜叔满脸笑意，“很长时间没有看到文化活动了，今晚看到这样的活动很高兴，可以看演出，又可以买自己喜欢的物品。”夏季是北海旅游的旺季，作为“诗在壮乡何必远方——广西人游广西”活动的6月主题宣传城市，北海将推出更加多元化、个性化和高品质的夏季旅游产品，打造更多的北海文化旅游夜间消费品牌，推动文旅市场逐步复苏，积极培育夜间文化旅游消费新热点、激发夜间文化旅游消费潜力。图文徐庆伟,,,,“浪漫滨海 激情广西”,3,7,8,2022-06-17 23:59:00,微博网页版,"['https://wx3.sinaimg.cn/large/006xaqYXgy1h3cj3nz7epj30sz0gwtb9.jpg', 'https://wx3.sinaimg.cn/large/006xaqYXgy1h3bp89yvkoj30u00ifgsm.jpg', 'https://wx2.sinaimg.cn/large/006xaqYXgy1h3bovugll7j30u00k0n5l.jpg', 'https://wx1.sinaimg.cn/large/006xaqYXgy1h3bovx6yuqj30u00k07cl.jpg', 'https://wx4.sinaimg.cn/large/006xaqYXgy1h3bow7cxfrj30u00k0ahd.jpg', 'https://wx2.sinaimg.cn/large/006xaqYXgy1h3bp9bjk54j30u00jxgu9.jpg', 'https://wx3.sinaimg.cn/large/006xaqYXgy1h3cj3y2eakj30rh0cc3zp.jpg', 'https://wx4.sinaimg.cn/large/006xaqYXgy1h3bp7xh12lj30u00jfai2.jpg', 'https://wx1.sinaimg.cn/large/006xaqYXgy1h3bp8v6oy1j30u00jo43c.jpg']",,,2022
4782223226045377,Lyv06pmG5,2800847042,武汉经开区,【活力迸发武汉经开区市场主体总量突破7万户】营业执照申领、公章刻印、银行开户……日前，随着新开办企业的系列手续办理完毕，市民易女士的“创业梦”初具雏形。据介绍，易女士创办的这家互联网公司是武汉经开区第7万户市场主体。根据易女士的创业计划，武汉经开区行政审批局工作人员还为其介绍《武汉经开区市场主体增量提质“黄金十条”》及申请条件，详细解读有关惠企政策。“没想到办理过程这么顺利，后续还能享有这么多补贴，相信这将为我的创业理想开个好头。”看着崭新的营业执照，易女士欣喜地说。市场主体是经济发展的源头活水。今年以来，武汉经开区通过持续深化商事登记、“证照分离”“一业一证”等改革，强化放管并重，着力降低市场准入门槛，市场主体总量突破7万户，增速达到169.52%，在全市排名第三，市场主体规模不断扩大，规模效应逐步形成。截至目前，全区新增市场主体8104家，其中，新增企业4173户，占新增市场主体的51.49%，高于全市平均水平。“市场主体结构不断优化，且‘含新量’较高。”区行政审批局有关负责人介绍道，在新增企业中，第三产业占比达63.72%，科技类企业占比22.09%，软件和信息技术服务业占比14.19%。为进一步优化营商环境，武汉经开区行政审批局着力精简准入环节、推行诚信审批改革，在药品领域推行“先证后查”；延伸企业开办链条，实现“注册即开户”；颁发湖北省首张“一证多址”食品经营许可证；出台《市场主体增量提质“黄金十条”》，为广大市场主体纾困解难。随着投资环境的不断优化，今年以来，有456户企业进行增资，累计增资83.15亿；全区亿元以上企业36户，上市公司9家；国家级专精特新“小巨人”企业4家，省级专精特新“小巨人”企业118家。“行业领军企业实力稳步提升，在经济增长、吸纳就业、科技创新、社会发展等方面起到了积极作用。”据悉，下一步，武汉经开区行政审批局还将稳步推进稳增长稳市场主体有关重点工作，全力推动经开区经济社会高质量发展。,,,,,0,0,0,2022-06-19 23:58:00,iPhone客户端,"['https://wx4.sinaimg.cn/large/a6f188c2gy1h3dzv2ljgrj20u00miwj8.jpg', 'https://wx1.sinaimg.cn/large/a6f188c2gy1h3dzv25y3qj20m80eu40y.jpg']",,,2022
4782222819462445,LyuZrDHC5,7744962366,阿乐什么都不愁,宝剑锋从磨砺出梅花香自苦寒来现在遇到的情况简单来说一个丝丝因为在审计行业看不到出路的加班，害怕了。想逃离铁杵磨成针，命搭进去了也没多少钱的审计困境。首先我就不是宝剑，最多算一铁棍。铁棍也不想磨成针啊。最美好的青春都花在加班上面了，丝丝不愿意的。铁棍前几年就想多曰几个女人，现在就想有个周末玩游戏。这周要交底稿工作量巨大所以就想逃避，工作效率很低，但是自己的责任心又在不停的督促自己，然后就开始焦绿，还不快乐，还不工作。不交就走也行，就跟英雄联盟坑队友一样，直接秒退就是对自己的职业生涯完全不付责任，对自己拿的钱完全的不负责会愧疚良心过意不去，刚刚看到一句话@_恶魔奶爸_我们不断奋斗努力，主要求的就是不必为了生活所迫而放弃道德出卖良心刚刚一个人想了一下，不就是想要先苦后甜嘛。不就是因为看不到甜所以才想放弃嘛。现在就沉下心来吃苦就好了啊，坚持一个周，就是交底稿的截止日了；然后就去预约做近视手术，战术性拒绝项目。实在拦不住就辞职。这几个月也有点积蓄了，一年内都可以全职专心备考公务员。也可以找个钱少事少的会计岗，在职备考。考那种能够接触各种企业家的岗位，要是丝丝暮年壮心不已。那就出来干事务所，收居间费的那种。进可攻，退可守。作为垃圾，我不抱歉,,,_恶魔奶爸_,,0,0,0,2022-06-19 23:57:00,K30S 至尊纪念版,,,,2022
4784034074334543,Lzg6PibBZ,2651262981,绿色青浦,【方便近百家企业员工出行，徐泾镇产业社区班车恢复运营】“师傅早上好，好久不见”。一个挥手，一句问候，倪郁军与乘客热情地打着招呼。固定线路、固定乘客，司机和乘客成为了“老熟人”。近日，徐泾镇104产业社区班车恢复通车，东、西两条班线惠及近百家企业员工的出行。O方便近百家企业员工出行，徐泾镇产业社区班车恢复运营,,,,,0,0,0,2022-06-24 23:54:00,微博 weibo.com,['https://wx2.sinaimg.cn/large/9e071005gy1h3jru0ydajj20u00gwn00.jpg'],,,2022
4845639643702436,Mj9ikfxaI,5509351218,天马三大爷,#小米万兆路由器#，售价1799元!万兆无线|让多终端娱乐都能高速同开双万兆有线|多人协同，超高速内网传输企业级性能|满足发烧友的专业网络需求,,,,小米万兆路由器,0,0,0,2022-12-11 23:53:00,,['https://wx3.sinaimg.cn/large/0060QFVwly1h90b4z6eezj30u0140ai8.jpg'],,,2022
4778597804412519,LwYGEivTF,6569605167,消费者导购网,《苹果、小米造车，为什么雷声大雨点小？_媒体报道_汽车导购_消费者导购网》最近几年新能源汽车可以说是异军突起，汽车销量占比也在稳步提升，同时也造就了很多比较知名的造车新势力，像蔚来、小鹏等。而在这些过程中，也有很多其它非常知名的企业想要涉足新能源汽车，比如像苹果造车，小米造车O网页链接,,,,,0,0,0,2022-06-09 23:52:00,百度手机浏览器,['https://wx4.sinaimg.cn/large/007aBopFly1h32fhli7bsj30u00k90ud.jpg'],,,2022
